ID,HasRevenue
213,0.268553726375103
214,0.36635588109493256
215,0.2523314632708207
216,0.2604631579015404
217,0.263001065235585
218,0.24841218790970743
219,0.27631842205300927
220,0.26262848312035203
221,0.276975832413882
222,0.2503353755455464
223,0.3012743452563882
224,0.25004427204839885
225,0.5415727123618126
226,0.2635780267883092
227,0.29305589850991964
228,0.25223212491255254
229,0.25833474309183657
230,0.3079207893460989
231,0.2630743798799813
232,0.41939448565244675
233,0.3423930648714304
234,0.29557301197201014
235,0.2796414718031883
236,0.27229862194508314
237,0.32484583649784327
238,0.31482959911227226
239,0.2920775469392538
240,0.27264677081257105
241,0.2523014200851321
242,0.3568483404815197
243,0.3035268262028694
244,0.26435834798030555
245,0.28898109635338187
246,0.3751396741718054
247,0.2655224637128413
248,0.48752035200595856
249,0.2973256837576628
250,0.24901971232611686
251,0.28455243818461895
252,0.25297643488738686
253,0.3158796411007643
254,0.6664476320147514
255,0.6775196045637131
256,0.49835148081183434
257,0.270300033967942
258,0.6478610001504421
259,0.27416035579517484
260,0.24898494745139033
261,0.2622589885722846
262,0.5526552312076092
263,0.26035728119313717
264,0.25665935105644166
265,0.30647038482129574
266,0.27724824100732803
267,0.2492778804153204
268,0.25670655514113605
269,0.2958377031609416
270,0.4152100421488285
271,0.49340618774294853
272,0.4321724623441696
273,0.34863271936774254
274,0.26035646558739245
275,0.25842729141004384
276,0.28487819992005825
277,0.6475751660764217
278,0.6857484206557274
279,0.2580381028819829
280,0.27717076195403934
281,0.2612011677119881
282,0.2949110670015216
283,0.2651702845469117
284,0.26068263757042587
285,0.46717963740229607
286,0.2677758450154215
287,0.261723953532055
288,0.5833994671702385
289,0.2587316466961056
290,0.2655352922156453
291,0.5351808853447437
292,0.24847619840875268
293,0.27570793218910694
294,0.2543236946221441
295,0.29493744019418955
296,0.25273116293828934
297,0.31141532585024834
298,0.6931400261819363
299,0.27411178196780384
300,0.37740182876586914
301,0.2476575814653188
302,0.27155374037101865
303,0.26411363924853504
304,0.2678964657243341
305,0.2920810468494892
306,0.24882219475694
307,0.37000713497400284
308,0.2800217429175973
309,0.27641591895371675
310,0.6208220012485981
311,0.24819370976183563
312,0.24769080558326095
313,0.301699610427022
314,0.29128409549593925
315,0.24780150328297168
316,0.251217489130795
317,0.6186634041368961
318,0.28052353113889694
319,0.2899585338309407
320,0.3167549856007099
321,0.571471992880106
322,0.3079453520476818
323,0.261902499711141
324,0.24764626065734774
325,0.6258041970431805
326,0.45363982394337654
327,0.30252091493457556
328,0.5983406119048595
329,0.25568242697045207
330,0.2751784333959222
331,0.2872078027576208
332,0.27459116745740175
333,0.2492597756208852
334,0.25913248350843787
335,0.26411845767870545
336,0.2530868056928739
337,0.6158027611672878
338,0.267687079962343
339,0.2981721176765859
340,0.5037624500691891
341,0.3167532291263342
342,0.26313604740425944
343,0.31643288116902113
344,0.2654503076337278
345,0.25429223850369453
346,0.2978284880518913
347,0.24951435520779341
348,0.3484774250537157
349,0.6906572692096233
350,0.2658160962164402
351,0.2954032691195607
352,0.2876717187464237
353,0.29667418263852596
354,0.259805851848796
355,0.30219676066190004
356,0.28985622245818377
357,0.2485078452154994
358,0.38017816469073296
359,0.2621246331837028
360,0.2641249895095825
361,0.5675578154623508
362,0.24879055004566908
363,0.2615597415715456
364,0.3423131871968508
365,0.2926666820421815
366,0.2905990947037935
367,0.24998755962587893
368,0.5785187892615795
369,0.5554548762738705
370,0.6275488473474979
371,0.25845100288279355
372,0.24773971177637577
373,0.2664102690760046
374,0.2611770825460553
375,0.26279691187664866
376,0.25342085293959826
377,0.3337944559752941
378,0.30757250264286995
379,0.24844219349324703
380,0.26312761288136244
381,0.29080238100141287
382,0.3306862395256758
383,0.24902278208173811
384,0.263285715598613
385,0.2577306542079896
386,0.2516305056633428
387,0.24781699164304882
388,0.3014143519103527
389,0.31062001921236515
390,0.27083928417414427
391,0.6038195863366127
392,0.36696062609553337
393,0.27863859478384256
394,0.26401320728473365
395,0.300411275587976
396,0.4376360736787319
397,0.2586113333236426
398,0.27945501636713743
399,0.3061350081115961
400,0.28658974915742874
401,0.25402521912474185
402,0.24769095424562693
403,0.533232044428587
404,0.2774693281389773
405,0.5188209637999535
406,0.29462982434779406
407,0.31004445161670446
408,0.2513711752835661
409,0.2550885551609099
410,0.5095622576773167
411,0.2486703614704311
412,0.25277171726338565
413,0.24776010133791715
414,0.3077265555039048
415,0.30234603863209486
416,0.31754680536687374
417,0.24881861952599138
418,0.2889041965827346
419,0.2987402444705367
420,0.2668025519233197
421,0.6591714322566986
422,0.2488490556133911
423,0.5151543915271759
424,0.256550301797688
425,0.2837217156775296
426,0.24790605250746012
427,0.24833399057388306
428,0.49262310937047005
429,0.4817662127315998
430,0.24869488971307874
431,0.2525398569414392
432,0.6675447709858418
433,0.2665579894091934
434,0.2609820254147053
435,0.3092612810432911
436,0.2732436857186258
437,0.256728274282068
438,0.24879055004566908
439,0.26573424134403467
440,0.26009991974569857
441,0.29142487794160843
442,0.29906949680298567
443,0.2905918126925826
444,0.24980903731193393
445,0.45849133655428886
446,0.27631842205300927
447,0.4355528987944126
448,0.26365609699860215
449,0.2544980454258621
450,0.3138642320409417
451,0.24876648653298616
452,0.27822597697377205
453,0.5068887881934643
454,0.262928330572322
455,0.6373439654707909
456,0.2790757096372545
457,0.29121741093695164
458,0.5557691939175129
459,0.24859425704926252
460,0.2701371172443032
461,0.27241381211206317
462,0.29342299047857523
463,0.2508785070385784
464,0.25774755561724305
465,0.26155965216457844
466,0.3045893022790551
467,0.2566697977017611
468,0.2486084405099973
469,0.26406369311735034
470,0.2751604043878615
471,0.25845667347311974
472,0.2655352922156453
473,0.25818577548488975
474,0.24879055004566908
475,0.24830739304888994
476,0.2849463429301977
477,0.2616255197208375
478,0.6401752978563309
479,0.2635680469684303
480,0.47830774635076523
481,0.6780072748661041
482,0.6613365784287453
483,0.24785356654319912
484,0.2639021025970578
485,0.27631842205300927
486,0.24869488971307874
487,0.2516417122678831
488,0.4520590454339981
489,0.5892750285565853
490,0.37737551890313625
491,0.27291813818737864
492,0.25179519376251847
493,0.3695102743804455
494,0.2523585413582623
495,0.5291733406484127
496,0.26336477138102055
497,0.2666618195362389
498,0.2601913053076714
499,0.29760825634002686
500,0.2838874813169241
501,0.26434189826250076
502,0.36153580993413925
503,0.5119279697537422
504,0.4428093805909157
505,0.3124548001214862
506,0.24858995620161295
507,0.24843526468612254
508,0.2573365217540413
509,0.24908871273510158
510,0.3072022954002023
511,0.28057012520730495
512,0.3539079297333956
513,0.25198861490935087
514,0.2922487873584032
515,0.5991563610732555
516,0.2477191387442872
517,0.26359029626473784
518,0.2512952759861946
519,0.2656778618693352
520,0.2569426251575351
521,0.2582119039725512
522,0.3775104247033596
523,0.2816005628556013
524,0.2925529694184661
525,0.2559956884942949
526,0.3284598998725414
527,0.582143597304821
528,0.25602341280318797
529,0.24948544893413782
530,0.25845923251472414
531,0.249721139553003
532,0.2816005628556013
533,0.2512731966562569
534,0.263005546759814
535,0.2532559500541538
536,0.6314967460930347
537,0.2743020076304674
538,0.2545672554988414
539,0.4649769142270088
540,0.4833410754799843
541,0.2478505886392668
542,0.353013601154089
543,0.26858145417645574
544,0.2527041067369282
545,0.24981357459910214
546,0.25941854203119874
547,0.2616710541769862
548,0.26755113899707794
549,0.24756375898141414
550,0.276479528285563
551,0.26513472758233547
552,0.273224591743201
553,0.26473148609511554
554,0.3832157291471958
555,0.27563449228182435
556,0.2491744855651632
557,0.5604281090199947
558,0.2770929476246238
559,0.24769080558326095
560,0.29243410658091307
561,0.26131005585193634
562,0.24863018444739282
563,0.2570252497680485
564,0.27090021735057235
565,0.2512576918816194
566,0.24848426040261984
567,0.6551527716219425
568,0.6279440261423588
569,0.6214281506836414
570,0.25163117330521345
571,0.3578286562114954
572,0.3009134875610471
573,0.2662902195006609
574,0.2572132609784603
575,0.656022198498249
576,0.3526589907705784
577,0.2617427359800786
578,0.27557240007445216
579,0.6229785531759262
580,0.2564599441830069
581,0.30030601657927036
582,0.2579653603024781
583,0.2542470118496567
584,0.2720225816592574
585,0.28656584955751896
586,0.3050810629501939
587,0.4684315025806427
588,0.4920791871845722
589,0.2994424318894744
590,0.25208662427030504
591,0.30408772360533476
592,0.26410337118431926
593,0.5306196995079517
594,0.2534269797615707
595,0.6312207020819187
596,0.28240140434354544
597,0.2771265874616802
598,0.285258824005723
599,0.26441309228539467
600,0.25428231805562973
601,0.2540103906067088
602,0.2611975995823741
603,0.28137226635590196
604,0.26051636040210724
605,0.2999554220587015
606,0.2525926160160452
607,0.2484258635668084
608,0.256610460113734
609,0.2517244761111215
610,0.26723922207020223
611,0.2678301583509892
612,0.27636708598583937
613,0.27003569598309696
614,0.2575507515575737
615,0.6824774518609047
616,0.25866049830801785
617,0.2563177705742419
618,0.5102196559309959
619,0.25497713312506676
620,0.24785356654319912
621,0.5502327121794224
622,0.25117449776735157
623,0.325139157474041
624,0.26434189826250076
625,0.2638897383585572
626,0.5693189650774002
627,0.29546369798481464
628,0.2476461121113971
629,0.6100578606128693
630,0.6690231487154961
631,0.24901971232611686
632,0.25243466533720493
633,0.2568263094872236
634,0.2648608696181327
635,0.28275299025699496
636,0.2506773117929697
637,0.2548643983900547
638,0.24929406575392932
639,0.2658118326216936
640,0.25308171939104795
641,0.2962108179926872
642,0.35996442288160324
643,0.2511623208411038
644,0.2506746407598257
645,0.280127870850265
646,0.25056500954087824
647,0.2821476454846561
648,0.5934814848005772
649,0.26527091721072793
650,0.32548324298113585
651,0.2905990947037935
652,0.4470202475786209
653,0.25574375432915986
654,0.48113711923360825
655,0.32666774839162827
656,0.43193428590893745
657,0.2477219043066725
658,0.31517269276082516
659,0.25249165622517467
660,0.2519091069698334
661,0.2793292351998389
662,0.25890926690772176
663,0.31172758992761374
664,0.2587145450524986
665,0.2708875276148319
666,0.26638844329863787
667,0.278071295004338
668,0.3052369384095073
669,0.319059394299984
670,0.2751619233749807
671,0.2799502923153341
672,0.2667873869650066
673,0.25135999463964254
674,0.44542186334729195
675,0.25845723785459995
676,0.2593968976289034
677,0.2606351163703948
678,0.5934708751738071
679,0.27413231041282415
680,0.25338411144912243
681,0.2697224337607622
682,0.24756375898141414
683,0.5871760882437229
684,0.24891048576682806
685,0.5745119638741016
686,0.27124864514917135
687,0.29368690494447947
688,0.263649687403813
689,0.6409051977097988
690,0.25201553222723305
691,0.7049470543861389
692,0.26294180122204125
693,0.3419333230704069
694,0.2625328979920596
695,0.36292965710163116
696,0.2754763555712998
697,0.6399145014584064
698,0.2693553837016225
699,0.24958112474996597
700,0.45495403558015823
701,0.3060348154976964
702,0.2534943304490298
703,0.6330471485853195
704,0.3131248764693737
705,0.266870234394446
706,0.27538879681378603
707,0.2655291585251689
708,0.2600804502144456
709,0.2556715430691838
710,0.47925693541765213
711,0.3148241974413395
712,0.2838874813169241
713,0.2926192134618759
714,0.2964239828288555
715,0.30687262769788504
716,0.5626409575343132
717,0.26047272072173655
718,0.420204633846879
719,0.2564522169996053
720,0.2557519352994859
721,0.2875575562939048
722,0.24876648653298616
723,0.27382077695801854
724,0.2652981891296804
725,0.31979744601994753
726,0.2792941927909851
727,0.24956947332248092
728,0.24860641139093786
729,0.5937678962945938
730,0.2969245230779052
731,0.2640930535271764
732,0.31728171557188034
733,0.6203873865306377
734,0.32243975065648556
735,0.25610761577263474
736,0.2537589152343571
737,0.34807010367512703
738,0.2745390017516911
739,0.25105603132396936
740,0.24786396487616003
741,0.3243608344346285
742,0.2998356334865093
743,0.24901971232611686
744,0.2895416924729943
745,0.24942801799625158
746,0.2753819227218628
747,0.3135715341195464
748,0.25129934027791023
749,0.2577083094511181
750,0.26353286346420646
751,0.2567534593399614
752,0.24942910519894212
753,0.6167487092316151
754,0.6825173534452915
755,0.28745706658810377
756,0.3057890236377716
757,0.5206549726426601
758,0.2681427104398608
759,0.5702483914792538
760,0.3060636455193162
761,0.2537414777325466
762,0.28343300335109234
763,0.27998385578393936
764,0.27325758757069707
765,0.24969530024100095
766,0.2535566473379731
767,0.24769080558326095
768,0.2483530786121264
769,0.3400764372199774
770,0.2512731966562569
771,0.5995382331311703
772,0.2619087318889797
773,0.24785356654319912
774,0.27992425160482526
775,0.25170532520860434
776,0.5901726596057415
777,0.43868084251880646
778,0.5192802660167217
779,0.2567275248002261
780,0.6511998437345028
781,0.4293344095349312
782,0.25254655280150473
783,0.25438632164150476
784,0.29410794749855995
785,0.24892689858097583
786,0.2663870716933161
787,0.6067160964012146
788,0.24778024177066982
789,0.33485166914761066
790,0.45420464500784874
791,0.35921311005949974
792,0.24781699164304882
793,0.2711415160447359
794,0.2694265525788069
795,0.2524075305555016
796,0.6483481340110302
797,0.6523363180458546
798,0.25208889797795564
799,0.504428792744875
800,0.541655607521534
801,0.2955617746338248
802,0.26648906292393804
803,0.26636912883259356
804,0.25172079680487514
805,0.2505316878668964
806,0.2867630645632744
807,0.2655352922156453
808,0.2811022847890854
809,0.313003271818161
810,0.3759057391434908
811,0.2520893522305414
812,0.289499731734395
813,0.5411963574588299
814,0.32564900163561106
815,0.25233563710935414
816,0.32334989309310913
817,0.2833277080208063
818,0.24857166432775557
819,0.25125318963546306
820,0.25582026573829353
821,0.24844317825045437
822,0.29596350993961096
823,0.2550466873217374
824,0.25971365440636873
825,0.598314642906189
826,0.2626058463938534
827,0.6264215111732483
828,0.25050423422362655
829,0.25694227986969054
830,0.255716638173908
831,0.26027302676811814
832,0.507157813757658
833,0.25536253675818443
834,0.2952956138178706
835,0.3612901773303747
836,0.261342162033543
837,0.2577837749850005
838,0.2685583117417991
839,0.3233702573925257
840,0.2622433372307569
841,0.29568753484636545
842,0.5094322003424168
843,0.2568263094872236
844,0.6559730693697929
845,0.2691384297795594
846,0.25390340527519584
847,0.24782380054239184
848,0.398940596729517
849,0.275142973754555
850,0.3167258119210601
851,0.26510958280414343
852,0.26196981384418905
853,0.2669453718699515
854,0.24785356654319912
855,0.5879753157496452
856,0.5213526077568531
857,0.2524655850138515
858,0.24785693595185876
859,0.2655593357048929
860,0.24769080558326095
861,0.37261838279664516
862,0.2655352922156453
863,0.25293111661449075
864,0.25617728545330465
865,0.5203455090522766
866,0.29702465841546655
867,0.248448877944611
868,0.28325070068240166
869,0.28145828004926443
870,0.3169005811214447
871,0.25935532175935805
872,0.24845374783035368
873,0.30314452573657036
874,0.5546708591282368
875,0.25201553222723305
876,0.2564455068204552
877,0.2725373744033277
878,0.3485399391502142
879,0.25516696996055543
880,0.2723714057356119
881,0.2639021025970578
882,0.2795894565060735
883,0.26138498540967703
884,0.2627455273177475
885,0.6343914233148098
886,0.27707202453166246
887,0.662830650806427
888,0.2816005628556013
889,0.24771653348580003
890,0.36799795366823673
891,0.25277509295847267
892,0.27022425178438425
893,0.27636708598583937
894,0.33575293608009815
895,0.5205298028886318
896,0.3320054979994893
897,0.28748881071805954
898,0.24779977020807564
899,0.5057370252907276
900,0.2607606688980013
901,0.6080621406435966
902,0.2557147750630975
903,0.25341395242139697
904,0.2635849304497242
905,0.27892124000936747
906,0.25201553222723305
907,0.4525511860847473
908,0.2777402955107391
909,0.5811487920582294
910,0.2530967416241765
911,0.2495490846922621
912,0.24866302509326488
913,0.24852675071451813
914,0.25237340037710965
915,0.2642914520110935
916,0.43287040293216705
917,0.26347613986581564
918,0.2934345072135329
919,0.3044799258932471
920,0.26872037164866924
921,0.24847961380146444
922,0.2602074241731316
923,0.26040367712266743
924,0.2599557109642774
925,0.33471008855849504
926,0.6836330369114876
927,0.3696326296776533
928,0.24919671565294266
929,0.26042650174349546
930,0.25787772331386805
931,0.2525421475293115
932,0.24844219349324703
933,0.5475869886577129
934,0.4021458253264427
935,0.2655352922156453
936,0.2875211271457374
937,0.2655352922156453
938,0.2623788504861295
939,0.27717431355267763
940,0.36548908054828644
941,0.252625749562867
942,0.2599481956567615
943,0.3615125324577093
944,0.24874328984878957
945,0.2612307579256594
946,0.6757808290421963
947,0.2888387916609645
948,0.2743453183211386
949,0.24806899472605437
950,0.455945149064064
951,0.2640391974709928
952,0.24989095516502857
953,0.25154447613749653
954,0.24977936781942844
955,0.25910915341228247
956,0.2592220678925514
957,0.24858666921500117
958,0.3984018862247467
959,0.2630804486107081
960,0.24844317825045437
961,0.2621108703315258
962,0.27815387677401304
963,0.28760410379618406
964,0.2552465698681772
965,0.24769080558326095
966,0.2487310270080343
967,0.2594997079577297
968,0.2535673805978149
969,0.564639650285244
970,0.2499858452938497
971,0.25523323309607804
972,0.5975787751376629
973,0.26238193665631115
974,0.2770571820437908
975,0.2499467039015144
976,0.2919536018744111
977,0.33399980515241623
978,0.25843430822715163
979,0.24780150328297168
980,0.2519879413302988
981,0.25136935990303755
982,0.6654002070426941
983,0.29422955587506294
984,0.24843261064961553
985,0.44307538121938705
986,0.6472930945456028
987,0.27858713874593377
988,0.250297533813864
989,0.2517230490921065
990,0.24795392155647278
991,0.5562491044402122
992,0.25803612801246345
993,0.29641484562307596
994,0.2585526534821838
995,0.2587316466961056
996,0.2906546676531434
997,0.2648960615042597
998,0.2720310599543154
999,0.3356421049684286
1000,0.2512424550950527
1001,0.45748165249824524
1002,0.25675410497933626
1003,0.6066828183829784
1004,0.2583328888285905
1005,0.3208812866359949
1006,0.24761053989641368
1007,0.25293111661449075
1008,0.24769379012286663
1009,0.28889015316963196
1010,0.49472828581929207
1011,0.2623604026157409
1012,0.2503547634696588
1013,0.24883656878955662
1014,0.2752134236507118
1015,0.2777733076363802
1016,0.3123125610873103
1017,0.25239843130111694
1018,0.435919351875782
1019,0.2500711956527084
1020,0.24842493108008057
1021,0.2867250209674239
1022,0.26434208755381405
1023,0.25201553222723305
1024,0.258721929974854
1025,0.3000761717557907
1026,0.24859425704926252
1027,0.25416529877111316
1028,0.3022134341299534
1029,0.30481462832540274
1030,0.31804113555699587
1031,0.2839734284207225
1032,0.2559931296855211
1033,0.5994979999959469
1034,0.29712988808751106
1035,0.2517595875542611
1036,0.24789825815241784
1037,0.24771378049626946
1038,0.6491001769900322
1039,0.27443905267864466
1040,0.300542919896543
1041,0.2545480306725949
1042,0.27148019755259156
1043,0.2651265966705978
1044,0.26081436267122626
1045,0.2575840537901968
1046,0.26333327032625675
1047,0.2698889309540391
1048,0.4703247472643852
1049,0.25833073374815285
1050,0.2910783113911748
1051,0.2571894589345902
1052,0.6396368443965912
1053,0.2608332138042897
1054,0.24847619840875268
1055,0.44011101871728897
1056,0.48558322340250015
1057,0.25293111661449075
1058,0.28738972172141075
1059,0.2493467046879232
1060,0.2530967416241765
1061,0.6962197124958038
1062,0.2834053710103035
1063,0.263796444516629
1064,0.35571085661649704
1065,0.2717124200426042
1066,0.26158009888604283
1067,0.2683223718777299
1068,0.2560924789868295
1069,0.2630441323854029
1070,0.2964099459350109
1071,0.5109233409166336
1072,0.2640780827496201
1073,0.24882219475694
1074,0.29220427852123976
1075,0.2516417122678831
1076,0.3614518102258444
1077,0.26059939013794065
1078,0.2912980802357197
1079,0.28186563216149807
1080,0.25034830428194255
1081,0.645242802798748
1082,0.2733883890323341
1083,0.29784129094332457
1084,0.26037416607141495
1085,0.25554383895359933
1086,0.24785356654319912
1087,0.28052353113889694
1088,0.27268967451527715
1089,0.3113824985921383
1090,0.2565516489557922
1091,0.24835212796460837
1092,0.24785356654319912
1093,0.25737073505297303
1094,0.40083322674036026
1095,0.2489657086553052
1096,0.2643027377780527
1097,0.39908773452043533
1098,0.27537687635049224
1099,0.2715992024168372
1100,0.32093875110149384
1101,0.35834458097815514
1102,0.3457466922700405
1103,0.2757058800198138
1104,0.6990001611411572
1105,0.257825669599697
1106,0.289817008189857
1107,0.2609495660290122
1108,0.2586573662701994
1109,0.25227905972860754
1110,0.24917561211623251
1111,0.2896061628125608
1112,0.3020684355869889
1113,0.2646756849717349
1114,0.2502083645667881
1115,0.367498068138957
1116,0.28013835242018104
1117,0.2762813647277653
1118,0.2568593199830502
1119,0.30867279786616564
1120,0.2770929476246238
1121,0.24881909089162946
1122,0.24843261064961553
1123,0.35695741325616837
1124,0.2989407042041421
1125,0.42289216816425323
1126,0.2669471201952547
1127,0.26479470590129495
1128,0.4651613086462021
1129,0.28733782935887575
1130,0.36864785104990005
1131,0.2665379166137427
1132,0.26411845767870545
1133,0.25282482896000147
1134,0.28751614410430193
1135,0.5097294710576534
1136,0.2878658240661025
1137,0.25973992864601314
1138,0.2642649912741035
1139,0.29553913697600365
1140,0.27430843794718385
1141,0.2568539755884558
1142,0.25120175746269524
1143,0.5232388973236084
1144,0.3074179068207741
1145,0.4177491348236799
1146,0.26231112820096314
1147,0.37465748749673367
1148,0.2725334744900465
1149,0.6445014029741287
1150,0.27552045602351427
1151,0.26157682994380593
1152,0.2661514808423817
1153,0.24873966339509934
1154,0.6048810444772243
1155,0.502298578619957
1156,0.26412641536444426
1157,0.26031606481410563
1158,0.2515131195541471
1159,0.253432558150962
1160,0.25008045486174524
1161,0.29477822314947844
1162,0.25722298049367964
1163,0.4073663391172886
1164,0.24917561211623251
1165,0.28988331090658903
1166,0.2661558275576681
1167,0.24769080558326095
1168,0.2676158919930458
1169,0.2519130577566102
1170,0.5181580483913422
1171,0.3888567239046097
1172,0.2821546420454979
1173,0.2716203755699098
1174,0.25162541260942817
1175,0.2552749738097191
1176,0.25308573874644935
1177,0.2519018304301426
1178,0.25103247025981545
1179,0.29687208868563175
1180,0.26394178345799446
1181,0.25470932200551033
1182,0.2772134500555694
1183,0.2727141184732318
1184,0.25381540157832205
1185,0.2528618569485843
1186,0.2650726051069796
1187,0.29057404212653637
1188,0.25149785610847175
1189,0.25201553222723305
1190,0.2609462335240096
1191,0.2616163536440581
1192,0.4433632716536522
1193,0.2477826678659767
1194,0.24855767947155982
1195,0.40248242020606995
1196,0.28678516345098615
1197,0.2510514061432332
1198,0.2621171264909208
1199,0.4862660840153694
1200,0.26405329955741763
1201,0.28801677469164133
1202,0.2546298401430249
1203,0.5208648480474949
1204,0.2704136297106743
1205,0.25517396884970367
1206,0.25088292022701353
1207,0.2477283412590623
1208,0.34793124720454216
1209,0.3302593342959881
1210,0.59066217020154
1211,0.543668944388628
1212,0.25674971588887274
1213,0.28703155275434256
1214,0.5386460945010185
1215,0.4188472107052803
1216,0.2858359580859542
1217,0.3181954827159643
1218,0.2881203107535839
1219,0.2494606503751129
1220,0.2618867673445493
1221,0.24994919262826443
1222,0.4336811304092407
1223,0.24922059709206223
1224,0.2492625144077465
1225,0.24780150328297168
1226,0.3569623101502657
1227,0.2512608129763976
1228,0.5784639604389668
1229,0.39019657857716084
1230,0.24777259456459433
1231,0.3718407154083252
1232,0.5661058127880096
1233,0.5296086668968201
1234,0.2548032228369266
1235,0.25773567566648126
1236,0.28115363512188196
1237,0.24761216167826205
1238,0.24789475882425904
1239,0.3001824300736189
1240,0.2525157108902931
1241,0.2561349489260465
1242,0.24769080558326095
1243,0.6830570735037327
1244,0.27804948715493083
1245,0.5405550897121429
1246,0.27945501636713743
1247,0.26353286346420646
1248,0.2491744855651632
1249,0.4855712577700615
1250,0.32342330552637577
1251,0.2608931919094175
1252,0.4506249167025089
1253,0.26342793670482934
